UAntID,Colony,Treat,Trial,i,a,ActInact,ClustDesc
Jun14_4_llox,Jun14_4,RemRandom,pre,0.568676357,0.003311258,I,inactive
Jun14_4_llxw,Jun14_4,RemRandom,pre,0.17218543,0.652317881,NA,forager
Jun14_4_loox,Jun14_4,RemRandom,pre,0,1,A,forager
Jun14_4_lyow,Jun14_4,RemRandom,pre,0,0.599337748,NA,patroller
Jun14_4_lyxx,Jun14_4,RemRandom,pre,0,1,A,forager
Jun14_4_oggw,Jun14_4,RemRandom,post1,0.155629139,0.543046358,NA,patroller
Jun14_4_oggw,Jun14_4,RemRandom,pre,0.233806162,0.131215439,NA,patroller
Jun14_4_ogox,Jun14_4,RemRandom,pre,0.706115077,0.100441501,I,inactive
Jun14_4_ogyd,Jun14_4,RemRandom,pre,0.54546888,0.028611565,I,inactive
Jun14_4_ogyd,Jun14_4,RemRandom,post1,0.183222958,0.729580574,I,inactive
Jun14_4_olyx,Jun14_4,RemRandom,pre,0.292207792,0.174400103,NA,patroller
Jun14_4_ooxx,Jun14_4,RemRandom,post1,0,0.696467991,NA,patroller
Jun14_4_ooxx,Jun14_4,RemRandom,pre,0.347015567,0.105014191,NA,patroller
Jun14_4_owow,Jun14_4,RemRandom,pre,0.251856311,0.315458272,NA,patroller
Jun14_4_wooo,Jun14_4,RemRandom,pre,0.233995585,0.254966887,NA,nurse
Jun14_4_xglw,Jun14_4,RemRandom,post1,0,0.875275938,A,patroller
Jun14_4_xglw,Jun14_4,RemRandom,pre,0.434061523,0.027443307,NA,patroller
Jun14_4_xwlw,Jun14_4,RemRandom,pre,0.346384851,0.046121097,NA,patroller
Jun14_4_xwxx,Jun14_4,RemRandom,post2,0.07615894,0.331125828,I,NA
Jun14_4_xwyd,Jun14_4,RemRandom,pre,0.496165534,0.186304865,NA,inactive
Jun14_4_xxdw,Jun14_4,RemRandom,pre,0.598914882,0.259174049,I,inactive
Jun14_4_xyxx,Jun14_4,RemRandom,post2,0,0.493377483,NA,NA
Jun14_4_ygdd,Jun14_4,RemRandom,pre,0,0.660596026,A,nurse
Jun14_4_yggg,Jun14_4,RemRandom,pre,0.801324503,0.035320088,I,inactive
Jun14_4_ygox,Jun14_4,RemRandom,pre,0,1,A,forager
Jun14_4_yoox,Jun14_4,RemRandom,pre,0.857615894,0,I,inactive
Jun14_4_yoyd,Jun14_4,RemRandom,pre,0.251655629,0.182119205,NA,patroller
Jun14_4_yxxx,Jun14_4,RemRandom,pre,0.357615894,0.044701987,NA,patroller
Jun14_5_dddo,Jun14_5,RemRandom,pre,0.779801325,0.220198675,NA,inactive
Jun14_5_dddo,Jun14_5,RemRandom,post1,0.723509934,0.056291391,NA,inactive
Jun14_5_ddlg,Jun14_5,RemRandom,post1,0.779877,0.1401766,NA,NA
Jun14_5_ddyy,Jun14_5,RemRandom,pre,0.751655629,0.198675497,NA,inactive
Jun14_5_dlxx,Jun14_5,RemRandom,post2,0.729580574,0.03200883,NA,NA
Jun14_5_dlxy,Jun14_5,RemRandom,pre,0.862030905,0.01214128,I,inactive
Jun14_5_dlyo,Jun14_5,RemRandom,pre,0.537527594,0.291390728,NA,inactive
Jun14_5_dodd,Jun14_5,RemRandom,post2,0.571192053,0.084437086,NA,inactive
Jun14_5_dodd,Jun14_5,RemRandom,post1,0.671628017,0.179328446,A,inactive
Jun14_5_dodd,Jun14_5,RemRandom,pre,0.69205298,0.30794702,NA,inactive
Jun14_5_dogg,Jun14_5,RemRandom,post2,1,0,I,inactive
Jun14_5_dogg,Jun14_5,RemRandom,pre,0.751655629,0.029801325,NA,inactive
Jun14_5_dogg,Jun14_5,RemRandom,post1,0.746720119,0.161502285,A,inactive
Jun14_5_dowo,Jun14_5,RemRandom,post1,0.619375106,0.217442985,A,inactive
Jun14_5_dowo,Jun14_5,RemRandom,pre,0.605960265,0.285871965,NA,inactive
Jun14_5_doyx,Jun14_5,RemRandom,pre,0.869205298,0.008278146,I,inactive
Jun14_5_dxdy,Jun14_5,RemRandom,post2,0.145695364,0.113686534,NA,NA
Jun14_5_dxoo,Jun14_5,RemRandom,pre,0.624724062,0.102649007,NA,patroller
Jun14_5_dxoo,Jun14_5,RemRandom,post2,0.183222958,0.249448124,A,patroller
Jun14_5_dxoo,Jun14_5,RemRandom,post1,0.745967057,0.040960671,NA,patroller
Jun14_5_dydy,Jun14_5,RemRandom,pre,0.604304636,0.071192053,NA,patroller
Jun14_5_dywg,Jun14_5,RemRandom,post2,0.059602649,0.259933775,A,nurse
Jun14_5_dywg,Jun14_5,RemRandom,pre,0.043046358,0.541390728,A,nurse
Jun14_5_dyxo,Jun14_5,RemRandom,pre,0.368653422,0.443708609,A,nurse
Jun14_5_dyxo,Jun14_5,RemRandom,post1,0.437086093,0.38410596,A,nurse
Jun14_5_dyxx,Jun14_5,RemRandom,post2,0.267108168,0.279249448,A,NA
Jun14_5_dyyd,Jun14_5,RemRandom,post1,0.732674035,0.051839465,NA,nurse
Jun14_5_dyyd,Jun14_5,RemRandom,pre,0.588300221,0.313465784,NA,nurse
Jun14_5_gdld,Jun14_5,RemRandom,post1,0.666319667,0.01553006,NA,inactive
Jun14_5_gdld,Jun14_5,RemRandom,pre,0.5,0.478476821,A,inactive
Jun14_5_gdog,Jun14_5,RemRandom,pre,0.592715232,0.069536424,NA,patroller
Jun14_5_gdxx,Jun14_5,RemRandom,post2,0.894039735,0.011589404,NA,NA
Jun14_5_ggxo,Jun14_5,RemRandom,post1,0.755317578,0.066225166,NA,patroller
Jun14_5_ggxo,Jun14_5,RemRandom,pre,0.263245033,0.152317881,NA,patroller
Jun14_5_ggxx,Jun14_5,RemRandom,post1,1,0,I,NA
Jun14_5_ggyx,Jun14_5,RemRandom,post2,0.528145695,0.031456954,NA,NA
Jun14_5_ggyx,Jun14_5,RemRandom,post1,0.417080113,0.386043988,A,NA
Jun14_5_gldd,Jun14_5,RemRandom,post1,0.725715594,0.016556291,NA,NA
Jun14_5_gldd,Jun14_5,RemRandom,post2,0.3598234,0.217439294,A,NA
Jun14_5_glow,Jun14_5,RemRandom,pre,0.21192053,0.375827815,A,patroller
Jun14_5_glwo,Jun14_5,RemRandom,pre,0.364238411,0.087196468,NA,patroller
Jun14_5_glxx,Jun14_5,RemRandom,pre,1,0,I,inactive
Jun14_5_glxx,Jun14_5,RemRandom,post1,0.780936455,0.008361204,NA,inactive
Jun14_5_glxx,Jun14_5,RemRandom,post2,0.256622517,0.119205298,NA,inactive
Jun14_5_glyl,Jun14_5,RemRandom,post1,0.740632867,0.062042718,NA,NA
Jun14_5_godg,Jun14_5,RemRandom,post1,0.876254181,0.023411371,I,inactive
Jun14_5_godg,Jun14_5,RemRandom,pre,0.720198675,0.014900662,NA,inactive
Jun14_5_gooo,Jun14_5,RemRandom,post2,0.652317881,0.024834437,NA,patroller
Jun14_5_gooo,Jun14_5,RemRandom,post1,0.687086093,0.312913907,A,patroller
Jun14_5_gooo,Jun14_5,RemRandom,pre,0.614790287,0.11589404,NA,patroller
Jun14_5_gooy,Jun14_5,RemRandom,post2,0.206953642,0.342715232,A,inactive
Jun14_5_gooy,Jun14_5,RemRandom,pre,0.635761589,0.17218543,NA,inactive
Jun14_5_gooy,Jun14_5,RemRandom,post1,0.596945669,0.024834437,NA,inactive
Jun14_5_gowl,Jun14_5,RemRandom,post1,0.973244147,0,I,patroller
Jun14_5_gowl,Jun14_5,RemRandom,post2,0.700883002,0,NA,patroller
Jun14_5_gowl,Jun14_5,RemRandom,pre,0.525386313,0.198675497,NA,patroller
Jun14_5_goyo,Jun14_5,RemRandom,pre,1,0,I,inactive
Jun14_5_gwdy,Jun14_5,RemRandom,pre,0.571192053,0.074503311,NA,patroller
Jun14_5_gwlo,Jun14_5,RemRandom,pre,0.609271523,0.286423841,NA,nurse
Jun14_5_gwol,Jun14_5,RemRandom,pre,0.233443709,0.437086093,A,patroller
Jun14_5_gwol,Jun14_5,RemRandom,post2,0.165562914,0.292494481,A,patroller
Jun14_5_gwol,Jun14_5,RemRandom,post1,0.564569536,0.17384106,A,patroller
Jun14_5_gwwg,Jun14_5,RemRandom,post1,0.871237458,0.018394649,I,NA
Jun14_5_gwyd,Jun14_5,RemRandom,pre,0.333333333,0.214128035,NA,patroller
Jun14_5_gyoo,Jun14_5,RemRandom,pre,0.516556291,0.281456954,NA,patroller
Jun14_5_gyyg,Jun14_5,RemRandom,pre,0.849337748,0.003311258,I,inactive
Jun14_5_ldlo,Jun14_5,RemRandom,post1,0.439755033,0.091557953,NA,NA
Jun14_5_ldyd,Jun14_5,RemRandom,post2,0.129139073,0.556291391,A,NA
Jun14_5_lgxl,Jun14_5,RemRandom,pre,0.620860927,0.054635762,NA,patroller
Jun14_5_lgyg,Jun14_5,RemRandom,post1,0.87458194,0.060200669,I,nurse
Jun14_5_lgyg,Jun14_5,RemRandom,pre,0.463576159,0.365342163,A,nurse
Jun14_5_lgyg,Jun14_5,RemRandom,post2,0.718543046,0.253311258,A,nurse
Jun14_5_lldo,Jun14_5,RemRandom,pre,0.407284768,0.277041943,NA,patroller
Jun14_5_llgl,Jun14_5,RemRandom,post2,0.42218543,0.013245033,NA,inactive
Jun14_5_llgl,Jun14_5,RemRandom,pre,0.816225166,0.099337748,I,inactive
Jun14_5_llgl,Jun14_5,RemRandom,post1,0.981605351,0,I,inactive
Jun14_5_llww,Jun14_5,RemRandom,post2,0.895143488,0,I,forager
Jun14_5_llww,Jun14_5,RemRandom,pre,0.228476821,0.53200883,A,forager
Jun14_5_llww,Jun14_5,RemRandom,post1,0.42218543,0.235099338,A,forager
Jun14_5_logo,Jun14_5,RemRandom,post2,1,0,I,NA
Jun14_5_lold,Jun14_5,RemRandom,pre,0.575055188,0.249448124,NA,nurse
Jun14_5_loxy,Jun14_5,RemRandom,pre,0.531456954,0.301324503,NA,nurse
Jun14_5_loxy,Jun14_5,RemRandom,post2,0.92384106,0.022075055,I,nurse
Jun14_5_lwxx,Jun14_5,RemRandom,post2,0.580573951,0,NA,NA
Jun14_5_lwyo,Jun14_5,RemRandom,post1,0.690314293,0.06970254,NA,inactive
Jun14_5_lwyo,Jun14_5,RemRandom,pre,0.816777042,0.016556291,I,inactive
Jun14_5_lxxx,Jun14_5,RemRandom,pre,0.82615894,0.046357616,I,inactive
Jun14_5_lxyd,Jun14_5,RemRandom,post1,0.045150502,0.271523179,A,NA
Jun14_5_lydd,Jun14_5,RemRandom,post1,0.794314381,0,NA,inactive
Jun14_5_lydd,Jun14_5,RemRandom,pre,0.771523179,0.009933775,NA,inactive
Jun14_5_lygg,Jun14_5,RemRandom,post2,0.822295806,0,NA,patroller
Jun14_5_lygg,Jun14_5,RemRandom,pre,0.355408389,0.272626932,NA,patroller
Jun14_5_lygg,Jun14_5,RemRandom,post1,0.478781368,0.113686534,NA,patroller
Jun14_5_lyow,Jun14_5,RemRandom,pre,0.541390728,0.407284768,A,inactive
Jun14_5_lywo,Jun14_5,RemRandom,pre,0.281456954,0.516556291,A,forager
Jun14_5_lywo,Jun14_5,RemRandom,post1,0.484484706,0.096668808,NA,forager
Jun14_5_odgx,Jun14_5,RemRandom,post2,0.894039735,0,NA,NA
Jun14_5_odgy,Jun14_5,RemRandom,pre,0.853200883,0,I,inactive
Jun14_5_odgy,Jun14_5,RemRandom,post1,0.942028986,0,I,inactive
Jun14_5_oglo,Jun14_5,RemRandom,pre,0.422737307,0.373068433,A,patroller
Jun14_5_ogol,Jun14_5,RemRandom,pre,0.705298013,0.158940397,NA,inactive
Jun14_5_ogwg,Jun14_5,RemRandom,post2,0.38410596,0.333333333,A,patroller
Jun14_5_ogwg,Jun14_5,RemRandom,post1,0.750802897,0.054083885,NA,patroller
Jun14_5_ogwg,Jun14_5,RemRandom,pre,0.493377483,0.127483444,NA,patroller
Jun14_5_ogyd,Jun14_5,RemRandom,post1,0.939799331,0.011148272,I,NA
Jun14_5_olog,Jun14_5,RemRandom,pre,0.670529801,0.276490066,NA,inactive
Jun14_5_olwy,Jun14_5,RemRandom,pre,0.30794702,0.447019868,A,patroller
Jun14_5_olxx,Jun14_5,RemRandom,post2,0.5,0.374172185,A,NA
Jun14_5_olxy,Jun14_5,RemRandom,post1,0.602959091,0.023178808,NA,NA
Jun14_5_oodo,Jun14_5,RemRandom,pre,0.751655629,0.006622517,NA,inactive
Jun14_5_oogy,Jun14_5,RemRandom,post1,0.490918957,0.010033445,NA,patroller
Jun14_5_oogy,Jun14_5,RemRandom,post2,0.647350993,0.044701987,NA,patroller
Jun14_5_oogy,Jun14_5,RemRandom,pre,0.714128035,0.008830022,NA,patroller
Jun14_5_oolg,Jun14_5,RemRandom,pre,0.759381898,0.163355408,NA,inactive
Jun14_5_oolg,Jun14_5,RemRandom,post1,0.724774266,0.059602649,NA,inactive
Jun14_5_oolg,Jun14_5,RemRandom,post2,0.347682119,0.01986755,NA,inactive
Jun14_5_ooyy,Jun14_5,RemRandom,pre,0.463576159,0.337748344,A,forager
Jun14_5_owdd,Jun14_5,RemRandom,post2,0.37196468,0.345474614,A,patroller
Jun14_5_owdd,Jun14_5,RemRandom,post1,0.809602649,0.084437086,NA,patroller
Jun14_5_owdd,Jun14_5,RemRandom,pre,0.451434879,0.24392936,NA,patroller
Jun14_5_owow,Jun14_5,RemRandom,pre,0.578366446,0.198675497,NA,nurse
Jun14_5_owwo,Jun14_5,RemRandom,pre,1,0,I,inactive
Jun14_5_owwo,Jun14_5,RemRandom,post2,0.370860927,0.203090508,NA,inactive
Jun14_5_owxy,Jun14_5,RemRandom,post1,0.743687568,0.074536535,NA,inactive
Jun14_5_owxy,Jun14_5,RemRandom,pre,0.875827815,0.048013245,I,inactive
Jun14_5_oxxx,Jun14_5,RemRandom,post2,0.875827815,0.036423841,NA,NA
Jun14_5_oxyx,Jun14_5,RemRandom,post2,0.959161148,0,I,NA
Jun14_5_oxyx,Jun14_5,RemRandom,post1,0.473271833,0.336092715,A,NA
Jun14_5_oydg,Jun14_5,RemRandom,pre,0.221854305,0.317880795,NA,nurse
Jun14_5_wddd,Jun14_5,RemRandom,pre,0.528145695,0.253311258,NA,nurse
Jun14_5_wdgg,Jun14_5,RemRandom,pre,0.920529801,0,I,inactive
Jun14_5_wdwo,Jun14_5,RemRandom,pre,0.867549669,0.014900662,I,inactive
Jun14_5_wdwo,Jun14_5,RemRandom,post1,0.642179229,0.044701987,NA,inactive
Jun14_5_wgoy,Jun14_5,RemRandom,pre,0.508278146,0.099337748,NA,patroller
Jun14_5_wgoy,Jun14_5,RemRandom,post1,0.801324503,0.016556291,NA,patroller
Jun14_5_wgyg,Jun14_5,RemRandom,pre,0.890728477,0,I,inactive
Jun14_5_wgyo,Jun14_5,RemRandom,post2,1,0,I,NA
Jun14_5_wlgy,Jun14_5,RemRandom,pre,0.107615894,0.511589404,A,patroller
Jun14_5_wllo,Jun14_5,RemRandom,pre,0.311258278,0.067880795,NA,patroller
Jun14_5_wllo,Jun14_5,RemRandom,post1,0.834112236,0.016556291,NA,patroller
Jun14_5_wllx,Jun14_5,RemRandom,post2,0.635761589,0.024282561,NA,NA
Jun14_5_wlyd,Jun14_5,RemRandom,pre,0.887417219,0.029801325,I,inactive
Jun14_5_wlyd,Jun14_5,RemRandom,post1,0.599762269,0.093818985,NA,inactive
Jun14_5_wogy,Jun14_5,RemRandom,pre,0.43598234,0.456953642,A,forager
Jun14_5_woll,Jun14_5,RemRandom,post1,0.899665552,0.006688963,I,NA
Jun14_5_woll,Jun14_5,RemRandom,post2,1,0,I,NA
Jun14_5_wooo,Jun14_5,RemRandom,pre,0.412251656,0.415562914,A,nurse
Jun14_5_wwdo,Jun14_5,RemRandom,pre,0.55794702,0.208609272,NA,patroller
Jun14_5_wwdo,Jun14_5,RemRandom,post1,0.776490066,0.140728477,A,patroller
Jun14_5_wwdx,Jun14_5,RemRandom,post2,0.235099338,0,NA,NA
Jun14_5_wwgl,Jun14_5,RemRandom,post2,1,0,I,NA
Jun14_5_wwlg,Jun14_5,RemRandom,post1,0.602335231,0.139349709,NA,NA
Jun14_5_wwlg,Jun14_5,RemRandom,post2,0.810154525,0.004415011,NA,NA
Jun14_5_wwww,Jun14_5,RemRandom,pre,0.402317881,0.254966887,NA,patroller
Jun14_5_wwxx,Jun14_5,RemRandom,post2,0.367549669,0.401766004,A,NA
Jun14_5_wwyy,Jun14_5,RemRandom,pre,0.917218543,0.011589404,I,inactive
Jun14_5_wxdd,Jun14_5,RemRandom,post2,0.3598234,0.082781457,NA,NA
Jun14_5_wxdd,Jun14_5,RemRandom,post1,0.598724963,0.189240072,A,NA
Jun14_5_wxgx,Jun14_5,RemRandom,post1,0.795228023,0.010033445,NA,inactive
Jun14_5_wxgx,Jun14_5,RemRandom,post2,0.375827815,0.514900662,A,inactive
Jun14_5_wxgx,Jun14_5,RemRandom,pre,0.761589404,0.107615894,NA,inactive
Jun14_5_wxwg,Jun14_5,RemRandom,post1,0.969899666,0,I,NA
Jun14_5_wygo,Jun14_5,RemRandom,pre,0.688741722,0.031456954,NA,patroller
Jun14_5_wyld,Jun14_5,RemRandom,post1,0.464894018,0.204356686,A,NA
Jun14_5_wyog,Jun14_5,RemRandom,post1,0.89183223,0.005518764,I,inactive
Jun14_5_wyog,Jun14_5,RemRandom,post2,0.731788079,0.180463576,NA,inactive
Jun14_5_wyog,Jun14_5,RemRandom,pre,0.696467991,0.156732892,NA,inactive
Jun14_5_xdxx,Jun14_5,RemRandom,post2,0.915562914,0,I,NA
Jun14_5_xggw,Jun14_5,RemRandom,pre,0.253863135,0.312362031,NA,patroller
Jun14_5_xggw,Jun14_5,RemRandom,post2,0.324503311,0.216335541,NA,patroller
Jun14_5_xgoy,Jun14_5,RemRandom,post2,0.428256071,0.116997792,NA,NA
Jun14_5_xgxg,Jun14_5,RemRandom,post1,0.663907285,0.072847682,NA,NA
Jun14_5_xgxg,Jun14_5,RemRandom,post2,0.90397351,0,I,NA
Jun14_5_xgxl,Jun14_5,RemRandom,post1,0.401692175,0.18993407,A,NA
Jun14_5_xgxx,Jun14_5,RemRandom,post2,0.763245033,0,NA,nurse
Jun14_5_xgxx,Jun14_5,RemRandom,pre,0.450331126,0.402869757,A,nurse
Jun14_5_xlgo,Jun14_5,RemRandom,post2,0.645695364,0,NA,NA
Jun14_5_xlxx,Jun14_5,RemRandom,post2,0.302428256,0.209713024,NA,inactive
Jun14_5_xlxx,Jun14_5,RemRandom,pre,0.778145695,0.036423841,NA,inactive
Jun14_5_xlxx,Jun14_5,RemRandom,post1,0.633218159,0.027638117,NA,inactive
Jun14_5_xogx,Jun14_5,RemRandom,post1,0.684743848,0.011705686,NA,NA
Jun14_5_xogx,Jun14_5,RemRandom,post2,0.309602649,0.152317881,NA,NA
Jun14_5_xwdg,Jun14_5,RemRandom,post1,1,0,I,NA
Jun14_5_xwdg,Jun14_5,RemRandom,post2,1,0,I,NA
Jun14_5_xwxg,Jun14_5,RemRandom,pre,0.304635762,0.552980132,A,nurse
Jun14_5_xwxx,Jun14_5,RemRandom,post1,0.693708609,0.009933775,NA,NA
Jun14_5_xxwo,Jun14_5,RemRandom,pre,0.422737307,0.11589404,NA,patroller
Jun14_5_xxwo,Jun14_5,RemRandom,post2,0.318984547,0.008830022,NA,patroller
Jun14_5_xxwo,Jun14_5,RemRandom,post1,0.696698709,0.031672905,NA,patroller
Jun14_5_xydl,Jun14_5,RemRandom,post2,0.731788079,0.137417219,NA,NA
Jun14_5_xyxx,Jun14_5,RemRandom,pre,0.690949227,0.1401766,NA,inactive
Jun14_5_xyxx,Jun14_5,RemRandom,post1,0.558436141,0.066369133,NA,inactive
Jun14_5_ydox,Jun14_5,RemRandom,pre,0.447019868,0.048013245,NA,patroller
Jun14_5_ydox,Jun14_5,RemRandom,post1,0.226734442,0.321192053,A,patroller
Jun14_5_ydxx,Jun14_5,RemRandom,post2,0.337748344,0.021523179,NA,NA
Jun14_5_ygdd,Jun14_5,RemRandom,pre,0.680463576,0.052980132,NA,patroller
Jun14_5_yggg,Jun14_5,RemRandom,pre,0.098233996,0.410596026,A,patroller
Jun14_5_ygow,Jun14_5,RemRandom,pre,0.523178808,0.322847682,NA,forager
Jun14_5_ygox,Jun14_5,RemRandom,post2,0.523178808,0.238410596,A,NA
Jun14_5_ygwx,Jun14_5,RemRandom,post1,0.586485858,0.03807947,NA,NA
Jun14_5_ygwx,Jun14_5,RemRandom,post2,0.680463576,0.084437086,NA,NA
Jun14_5_ygxg,Jun14_5,RemRandom,post2,0.600993377,0.009933775,NA,NA
Jun14_5_ygxx,Jun14_5,RemRandom,post1,0.930463576,0.021523179,I,patroller
Jun14_5_ygxx,Jun14_5,RemRandom,pre,0.433774834,0.155629139,NA,patroller
Jun14_5_ygxx,Jun14_5,RemRandom,post2,0.266004415,0.100441501,NA,patroller
Jun14_5_ygxy,Jun14_5,RemRandom,post1,0.600382437,0.091644702,NA,patroller
Jun14_5_ygxy,Jun14_5,RemRandom,pre,0.223509934,0.149006623,NA,patroller
Jun14_5_ylgy,Jun14_5,RemRandom,pre,0.291390728,0.253863135,NA,patroller
Jun14_5_ylxx,Jun14_5,RemRandom,post2,1,0,I,NA
Jun14_5_ylyg,Jun14_5,RemRandom,pre,0.40397351,0.430463576,A,patroller
Jun14_5_yody,Jun14_5,RemRandom,pre,0.67384106,0.119205298,NA,inactive
Jun14_5_yody,Jun14_5,RemRandom,post1,0.766761169,0.05005648,NA,inactive
Jun14_5_yolo,Jun14_5,RemRandom,pre,0.89183223,0.10816777,I,inactive
Jun14_5_yool,Jun14_5,RemRandom,post1,0.652469232,0.100651916,NA,NA
Jun14_5_yool,Jun14_5,RemRandom,post2,0.670529801,0,NA,NA
Jun14_5_yowg,Jun14_5,RemRandom,pre,0.781456954,0.145695364,NA,inactive
Jun14_5_yowg,Jun14_5,RemRandom,post1,0.817880795,0.119205298,NA,inactive
Jun14_5_yoyd,Jun14_5,RemRandom,pre,0.802980132,0.013245033,NA,inactive
Jun14_5_yoyd,Jun14_5,RemRandom,post1,0.855626186,0.008918618,I,inactive
Jun14_5_yoyd,Jun14_5,RemRandom,post2,0.586092715,0.003311258,NA,inactive
Jun14_5_ywgo,Jun14_5,RemRandom,pre,0.781456954,0.069536424,NA,inactive
Jun14_5_ywld,Jun14_5,RemRandom,post2,0.598233996,0.058498896,NA,inactive
Jun14_5_ywld,Jun14_5,RemRandom,pre,1,0,I,inactive
Jun14_5_ywog,Jun14_5,RemRandom,pre,0.937086093,0.018211921,I,inactive
Jun14_5_yydo,Jun14_5,RemRandom,pre,0.534768212,0.259933775,NA,nurse
Jun14_5_yydx,Jun14_5,RemRandom,post2,0.554635762,0.016556291,NA,NA
Jun14_5_yydx,Jun14_5,RemRandom,post1,1,0,I,NA
Jun14_5_yyww,Jun14_5,RemRandom,pre,0.205298013,0.543046358,A,forager
Jun14_5_yyxg,Jun14_5,RemRandom,post2,1,0,I,NA
Jun14_5_yyxg,Jun14_5,RemRandom,post1,0.584929899,0.083229972,NA,NA
Jun14_5_yyxx,Jun14_5,RemRandom,post2,0.756622517,0.043046358,NA,NA
Jun14_5_yyyy,Jun14_5,RemRandom,post1,0.638402844,0.11972026,NA,inactive
Jun14_5_yyyy,Jun14_5,RemRandom,pre,1,0,I,inactive
Jun14_6_dogg,Jun14_6,RemLazy,post1,0.286423841,0.170529801,NA,nurse
Jun14_6_dogg,Jun14_6,RemLazy,pre,0.607064018,0.269315673,A,nurse
Jun14_6_doxx,Jun14_6,RemLazy,post2,0.51214128,0.056291391,NA,NA
Jun14_6_doxx,Jun14_6,RemLazy,post1,0.374172185,0.099337748,NA,NA
Jun14_6_dwll,Jun14_6,RemLazy,pre,0.402317881,0.331125828,A,patroller
Jun14_6_dwll,Jun14_6,RemLazy,post2,0.548013245,0.086092715,NA,patroller
Jun14_6_dwll,Jun14_6,RemLazy,post1,0.650662252,0.162251656,NA,patroller
Jun14_6_dwoo,Jun14_6,RemLazy,pre,0.834437086,0,NA,inactive
Jun14_6_dwwd,Jun14_6,RemLazy,pre,0.306291391,0.17218543,NA,patroller
Jun14_6_dwwd,Jun14_6,RemLazy,post1,0.466887417,0.089403974,NA,patroller
Jun14_6_dwwd,Jun14_6,RemLazy,post2,0.531456954,0.086092715,NA,patroller
Jun14_6_dylo,Jun14_6,RemLazy,pre,0.885761589,0,I,inactive
Jun14_6_ggxx,Jun14_6,RemLazy,post2,0.642384106,0.050772627,I,NA
Jun14_6_ggxx,Jun14_6,RemLazy,post1,0.157836645,0.317880795,A,NA
Jun14_6_glxx,Jun14_6,RemLazy,pre,1,0,I,inactive
Jun14_6_gogd,Jun14_6,RemLazy,pre,0.934878587,0,I,inactive
Jun14_6_golw,Jun14_6,RemLazy,post1,0.072847682,0.203090508,NA,inactive
Jun14_6_golw,Jun14_6,RemLazy,pre,0.75,0,NA,inactive
Jun14_6_golw,Jun14_6,RemLazy,post2,0.349889625,0.305739514,A,inactive
Jun14_6_goxx,Jun14_6,RemLazy,pre,0.811258278,0,NA,inactive
Jun14_6_goyo,Jun14_6,RemLazy,post2,0.631346578,0.28807947,NA,NA
Jun14_6_gwdy,Jun14_6,RemLazy,post2,0.771523179,0.097130243,I,inactive
Jun14_6_gwdy,Jun14_6,RemLazy,post1,0.200883002,0.618101545,A,inactive
Jun14_6_gwdy,Jun14_6,RemLazy,pre,0.790286976,0.142384106,NA,inactive
Jun14_6_gwwg,Jun14_6,RemLazy,pre,0.875827815,0.013245033,I,inactive
Jun14_6_gwyd,Jun14_6,RemLazy,pre,0.263245033,0.167218543,NA,patroller
Jun14_6_gyoo,Jun14_6,RemLazy,post2,0.591059603,0,NA,NA
Jun14_6_gyoo,Jun14_6,RemLazy,post1,0.242825607,0.12803532,NA,NA
Jun14_6_gyxx,Jun14_6,RemLazy,post2,0.399006623,0.206953642,NA,nurse
Jun14_6_gyxx,Jun14_6,RemLazy,pre,0.442604857,0.364238411,A,nurse
Jun14_6_gyxx,Jun14_6,RemLazy,post1,0.674392936,0.186534216,I,nurse
Jun14_6_gyyg,Jun14_6,RemLazy,pre,0.6401766,0.066225166,NA,inactive
Jun14_6_lddy,Jun14_6,RemLazy,pre,0.77593819,0,NA,inactive
Jun14_6_lddy,Jun14_6,RemLazy,post1,0.568432671,0.198675497,NA,inactive
Jun14_6_lddy,Jun14_6,RemLazy,post2,0.03807947,0.534768212,A,inactive
Jun14_6_llww,Jun14_6,RemLazy,pre,0.872516556,0,I,inactive
Jun14_6_llyy,Jun14_6,RemLazy,pre,0.397350993,0.152317881,NA,patroller
Jun14_6_llyy,Jun14_6,RemLazy,post1,0.689845475,0.061810155,I,patroller
Jun14_6_llyy,Jun14_6,RemLazy,post2,0.160596026,0.122516556,NA,patroller
Jun14_6_logo,Jun14_6,RemLazy,pre,1,0,I,inactive
Jun14_6_loog,Jun14_6,RemLazy,pre,0.728476821,0.135761589,NA,inactive
Jun14_6_lwlw,Jun14_6,RemLazy,pre,0.333333333,0.318984547,A,patroller
Jun14_6_lwlw,Jun14_6,RemLazy,post2,0.754966887,0.116997792,I,patroller
Jun14_6_lwlw,Jun14_6,RemLazy,post1,0.813465784,0.092715232,I,patroller
Jun14_6_lwwl,Jun14_6,RemLazy,pre,0.149006623,0.350993377,A,patroller
Jun14_6_lwwl,Jun14_6,RemLazy,post2,0.398454746,0.136865342,NA,patroller
Jun14_6_lwwl,Jun14_6,RemLazy,post1,0.044701987,0.625827815,A,patroller
Jun14_6_lxgl,Jun14_6,RemLazy,post1,0.32781457,0.023178808,NA,inactive
Jun14_6_lxgl,Jun14_6,RemLazy,pre,0.738410596,0.014348786,NA,inactive
Jun14_6_lyly,Jun14_6,RemLazy,pre,0.347682119,0.188741722,NA,patroller
Jun14_6_lyow,Jun14_6,RemLazy,post2,0.667218543,0.03807947,I,forager
